# name								? FEC mfec  mfecchannel hubaddress portadd rocid FED channel  	roc#
FPix_BmO_D3_BLD1_PNL2_RNG1_ROC15        B      15      3      2      13      3      15     1332      20      7
FPix_BmO_D3_BLD11_PNL1_RNG1_ROC0        A      15      4      1      10      0      0      1338      45      0
FPix_BmO_D3_BLD11_PNL1_RNG1_ROC1        A      15      4      1      10      0      1      1338      45      1
FPix_BmO_D3_BLD11_PNL1_RNG1_ROC2        A      15      4      1      10      0      2      1338      45      2
FPix_BmO_D3_BLD11_PNL1_RNG1_ROC3        A      15      4      1      10      0      3      1338      45      3
FPix_BmO_D3_BLD11_PNL1_RNG1_ROC4        A      15      4      1      10      1      4      1338      45      4
FPix_BmO_D3_BLD11_PNL1_RNG1_ROC5        A      15      4      1      10      1      5      1338      45      5
FPix_BmO_D3_BLD11_PNL1_RNG1_ROC6        A      15      4      1      10      1      6      1338      45      6
FPix_BmO_D3_BLD11_PNL1_RNG1_ROC7        A      15      4      1      10      1      7      1338      45      7
FPix_BmO_D3_BLD11_PNL1_RNG1_ROC8        B      15      4      1      10      2      8      1338      46      0
FPix_BmO_D3_BLD11_PNL1_RNG1_ROC9        B      15      4      1      10      2      9      1338      46      1
FPix_BmO_D3_BLD11_PNL1_RNG1_ROC10       B      15      4      1      10      2      10     1338      46      2
FPix_BmO_D3_BLD11_PNL1_RNG1_ROC11       B      15      4      1      10      2      11     1338      46      3
FPix_BmO_D3_BLD11_PNL1_RNG1_ROC12       B      15      4      1      10      3      12     1338      46      4
FPix_BmO_D3_BLD11_PNL1_RNG1_ROC13       B      15      4      1      10      3      13     1338      46      5
FPix_BmO_D3_BLD11_PNL1_RNG1_ROC14       B      15      4      1      10      3      14     1338      46      6
FPix_BmO_D3_BLD11_PNL1_RNG1_ROC15       B      15      4      1      10      3      15     1338      46      7
FPix_BmO_D3_BLD10_PNL1_RNG1_ROC0        A      15      4      1      11      0      0      1338      21      0
FPix_BmO_D3_BLD10_PNL1_RNG1_ROC1        A      15      4      1      11      0      1      1338      21      1
FPix_BmO_D3_BLD10_PNL1_RNG1_ROC2        A      15      4      1      11      0      2      1338      21      2
FPix_BmO_D3_BLD10_PNL1_RNG1_ROC3        A      15      4      1      11      0      3      1338      21      3
FPix_BmO_D3_BLD10_PNL1_RNG1_ROC4        A      15      4      1      11      1      4      1338      21      4
FPix_BmO_D3_BLD10_PNL1_RNG1_ROC5        A      15      4      1      11      1      5      1338      21      5
FPix_BmO_D3_BLD10_PNL1_RNG1_ROC6        A      15      4      1      11      1      6      1338      21      6
FPix_BmO_D3_BLD10_PNL1_RNG1_ROC7        A      15      4      1      11      1      7      1338      21      7
FPix_BmO_D3_BLD10_PNL1_RNG1_ROC8        B      15      4      1      11      2      8      1338      22      0
FPix_BmO_D3_BLD10_PNL1_RNG1_ROC9        B      15      4      1      11      2      9      1338      22      1
FPix_BmO_D3_BLD10_PNL1_RNG1_ROC10       B      15      4      1      11      2      10     1338      22      2
FPix_BmO_D3_BLD10_PNL1_RNG1_ROC11       B      15      4      1      11      2      11     1338      22      3
FPix_BmO_D3_BLD10_PNL1_RNG1_ROC12       B      15      4      1      11      3      12     1338      22      4
FPix_BmO_D3_BLD10_PNL1_RNG1_ROC13       B      15      4      1      11      3      13     1338      22      5
FPix_BmO_D3_BLD10_PNL1_RNG1_ROC14       B      15      4      1      11      3      14     1338      22      6
FPix_BmO_D3_BLD10_PNL1_RNG1_ROC15       B      15      4      1      11      3      15     1338      22      7
FPix_BmO_D3_BLD9_PNL1_RNG1_ROC0         A      15      4      1      12      0      0      1337      45      0
FPix_BmO_D3_BLD9_PNL1_RNG1_ROC1         A      15      4      1      12      0      1      1337      45      1
FPix_BmO_D3_BLD9_PNL1_RNG1_ROC2         A      15      4      1      12      0      2      1337      45      2
FPix_BmO_D3_BLD9_PNL1_RNG1_ROC3         A      15      4      1      12      0      3      1337      45      3
FPix_BmO_D3_BLD9_PNL1_RNG1_ROC4         A      15      4      1      12      1      4      1337      45      4
FPix_BmO_D3_BLD9_PNL1_RNG1_ROC5         A      15      4      1      12      1      5      1337      45      5
FPix_BmO_D3_BLD9_PNL1_RNG1_ROC6         A      15      4      1      12      1      6      1337      45      6
FPix_BmO_D3_BLD9_PNL1_RNG1_ROC7         A      15      4      1      12      1      7      1337      45      7
FPix_BmO_D3_BLD9_PNL1_RNG1_ROC8         B      15      4      1      12      2      8      1337      46      0
FPix_BmO_D3_BLD9_PNL1_RNG1_ROC9         B      15      4      1      12      2      9      1337      46      1
FPix_BmO_D3_BLD9_PNL1_RNG1_ROC10        B      15      4      1      12      2      10     1337      46      2
FPix_BmO_D3_BLD9_PNL1_RNG1_ROC11        B      15      4      1      12      2      11     1337      46      3
FPix_BmO_D3_BLD9_PNL1_RNG1_ROC12        B      15      4      1      12      3      12     1337      46      4
FPix_BmO_D3_BLD9_PNL1_RNG1_ROC13        B      15      4      1      12      3      13     1337      46      5
FPix_BmO_D3_BLD9_PNL1_RNG1_ROC14        B      15      4      1      12      3      14     1337      46      6
FPix_BmO_D3_BLD9_PNL1_RNG1_ROC15        B      15      4      1      12      3      15     1337      46      7
FPix_BmO_D3_BLD8_PNL1_RNG1_ROC0         A      15      4      2      10      0      0      1336      41      0
FPix_BmO_D3_BLD8_PNL1_RNG1_ROC1         A      15      4      2      10      0      1      1336      41      1
FPix_BmO_D3_BLD8_PNL1_RNG1_ROC2         A      15      4      2      10      0      2      1336      41      2
FPix_BmO_D3_BLD8_PNL1_RNG1_ROC3         A      15      4      2      10      0      3      1336      41      3
FPix_BmO_D3_BLD8_PNL1_RNG1_ROC4         A      15      4      2      10      1      4      1336      41      4
FPix_BmO_D3_BLD8_PNL1_RNG1_ROC5         A      15      4      2      10      1      5      1336      41      5
FPix_BmO_D3_BLD8_PNL1_RNG1_ROC6         A      15      4      2      10      1      6      1336      41      6
FPix_BmO_D3_BLD8_PNL1_RNG1_ROC7         A      15      4      2      10      1      7      1336      41      7
FPix_BmO_D3_BLD8_PNL1_RNG1_ROC8         B      15      4      2      10      2      8      1336      42      0
FPix_BmO_D3_BLD8_PNL1_RNG1_ROC9         B      15      4      2      10      2      9      1336      42      1
FPix_BmO_D3_BLD8_PNL1_RNG1_ROC10        B      15      4      2      10      2      10     1336      42      2
FPix_BmO_D3_BLD8_PNL1_RNG1_ROC11        B      15      4      2      10      2      11     1336      42      3
FPix_BmO_D3_BLD8_PNL1_RNG1_ROC12        B      15      4      2      10      3      12     1336      42      4
FPix_BmO_D3_BLD8_PNL1_RNG1_ROC13        B      15      4      2      10      3      13     1336      42      5
FPix_BmO_D3_BLD8_PNL1_RNG1_ROC14        B      15      4      2      10      3      14     1336      42      6
FPix_BmO_D3_BLD8_PNL1_RNG1_ROC15        B      15      4      2      10      3      15     1336      42      7
FPix_BmO_D3_BLD7_PNL1_RNG1_ROC0         A      15      4      2      11      0      0      1335      41      0
FPix_BmO_D3_BLD7_PNL1_RNG1_ROC1         A      15      4      2      11      0      1      1335      41      1
FPix_BmO_D3_BLD7_PNL1_RNG1_ROC2         A      15      4      2      11      0      2      1335      41      2
FPix_BmO_D3_BLD7_PNL1_RNG1_ROC3         A      15      4      2      11      0      3      1335      41      3
FPix_BmO_D3_BLD7_PNL1_RNG1_ROC4         A      15      4      2      11      1      4      1335      41      4
FPix_BmO_D3_BLD7_PNL1_RNG1_ROC5         A      15      4      2      11      1      5      1335      41      5
FPix_BmO_D3_BLD7_PNL1_RNG1_ROC6         A      15      4      2      11      1      6      1335      41      6
FPix_BmO_D3_BLD7_PNL1_RNG1_ROC7         A      15      4      2      11      1      7      1335      41      7
FPix_BmO_D3_BLD7_PNL1_RNG1_ROC8         B      15      4      2      11      2      8      1335      42      0
FPix_BmO_D3_BLD7_PNL1_RNG1_ROC9         B      15      4      2      11      2      9      1335      42      1
FPix_BmO_D3_BLD7_PNL1_RNG1_ROC10        B      15      4      2      11      2      10     1335      42      2
FPix_BmO_D3_BLD7_PNL1_RNG1_ROC11        B      15      4      2      11      2      11     1335      42      3
FPix_BmO_D3_BLD7_PNL1_RNG1_ROC12        B      15      4      2      11      3      12     1335      42      4
FPix_BmO_D3_BLD7_PNL1_RNG1_ROC13        B      15      4      2      11      3      13     1335      42      5
FPix_BmO_D3_BLD7_PNL1_RNG1_ROC14        B      15      4      2      11      3      14     1335      42      6
FPix_BmO_D3_BLD7_PNL1_RNG1_ROC15        B      15      4      2      11      3      15     1335      42      7
FPix_BmO_D3_BLD6_PNL1_RNG1_ROC0         A      15      3      1      0       0      0      1335      21      0
FPix_BmO_D3_BLD6_PNL1_RNG1_ROC1         A      15      3      1      0       0      1      1335      21      1
FPix_BmO_D3_BLD6_PNL1_RNG1_ROC2         A      15      3      1      0       0      2      1335      21      2
FPix_BmO_D3_BLD6_PNL1_RNG1_ROC3         A      15      3      1      0       0      3      1335      21      3
FPix_BmO_D3_BLD6_PNL1_RNG1_ROC4         A      15      3      1      0       1      4      1335      21      4
FPix_BmO_D3_BLD6_PNL1_RNG1_ROC5         A      15      3      1      0       1      5      1335      21      5
FPix_BmO_D3_BLD6_PNL1_RNG1_ROC6         A      15      3      1      0       1      6      1335      21      6
FPix_BmO_D3_BLD6_PNL1_RNG1_ROC7         A      15      3      1      0       1      7      1335      21      7
FPix_BmO_D3_BLD6_PNL1_RNG1_ROC8         B      15      3      1      0       2      8      1335      22      0
FPix_BmO_D3_BLD6_PNL1_RNG1_ROC9         B      15      3      1      0       2      9      1335      22      1
FPix_BmO_D3_BLD6_PNL1_RNG1_ROC10        B      15      3      1      0       2      10     1335      22      2
FPix_BmO_D3_BLD6_PNL1_RNG1_ROC11        B      15      3      1      0       2      11     1335      22      3
FPix_BmO_D3_BLD6_PNL1_RNG1_ROC12        B      15      3      1      0       3      12     1335      22      4
FPix_BmO_D3_BLD6_PNL1_RNG1_ROC13        B      15      3      1      0       3      13     1335      22      5
FPix_BmO_D3_BLD6_PNL1_RNG1_ROC14        B      15      3      1      0       3      14     1335      22      6
FPix_BmO_D3_BLD6_PNL1_RNG1_ROC15        B      15      3      1      0       3      15     1335      22      7
FPix_BmO_D3_BLD5_PNL1_RNG1_ROC0         A      15      3      1      12      0      0      1334      45      0
FPix_BmO_D3_BLD5_PNL1_RNG1_ROC1         A      15      3      1      12      0      1      1334      45      1
FPix_BmO_D3_BLD5_PNL1_RNG1_ROC2         A      15      3      1      12      0      2      1334      45      2
FPix_BmO_D3_BLD5_PNL1_RNG1_ROC3         A      15      3      1      12      0      3      1334      45      3
FPix_BmO_D3_BLD5_PNL1_RNG1_ROC4         A      15      3      1      12      1      4      1334      45      4
FPix_BmO_D3_BLD5_PNL1_RNG1_ROC5         A      15      3      1      12      1      5      1334      45      5
FPix_BmO_D3_BLD5_PNL1_RNG1_ROC6         A      15      3      1      12      1      6      1334      45      6
FPix_BmO_D3_BLD5_PNL1_RNG1_ROC7         A      15      3      1      12      1      7      1334      45      7
FPix_BmO_D3_BLD5_PNL1_RNG1_ROC8         B      15      3      1      12      2      8      1334      46      0
FPix_BmO_D3_BLD5_PNL1_RNG1_ROC9         B      15      3      1      12      2      9      1334      46      1
FPix_BmO_D3_BLD5_PNL1_RNG1_ROC10        B      15      3      1      12      2      10     1334      46      2
FPix_BmO_D3_BLD5_PNL1_RNG1_ROC11        B      15      3      1      12      2      11     1334      46      3
FPix_BmO_D3_BLD5_PNL1_RNG1_ROC12        B      15      3      1      12      3      12     1334      46      4
FPix_BmO_D3_BLD5_PNL1_RNG1_ROC13        B      15      3      1      12      3      13     1334      46      5
FPix_BmO_D3_BLD5_PNL1_RNG1_ROC14        B      15      3      1      12      3      14     1334      46      6
FPix_BmO_D3_BLD5_PNL1_RNG1_ROC15        B      15      3      1      12      3      15     1334      46      7
FPix_BmO_D3_BLD4_PNL1_RNG1_ROC0         A      15      3      1      1       0      0      1334      21      0
FPix_BmO_D3_BLD4_PNL1_RNG1_ROC1         A      15      3      1      1       0      1      1334      21      1
FPix_BmO_D3_BLD4_PNL1_RNG1_ROC2         A      15      3      1      1       0      2      1334      21      2
FPix_BmO_D3_BLD4_PNL1_RNG1_ROC3         A      15      3      1      1       0      3      1334      21      3
FPix_BmO_D3_BLD4_PNL1_RNG1_ROC4         A      15      3      1      1       1      4      1334      21      4
FPix_BmO_D3_BLD4_PNL1_RNG1_ROC5         A      15      3      1      1       1      5      1334      21      5
FPix_BmO_D3_BLD4_PNL1_RNG1_ROC6         A      15      3      1      1       1      6      1334      21      6
FPix_BmO_D3_BLD4_PNL1_RNG1_ROC7         A      15      3      1      1       1      7      1334      21      7
FPix_BmO_D3_BLD4_PNL1_RNG1_ROC8         B      15      3      1      1       2      8      1334      22      0
FPix_BmO_D3_BLD4_PNL1_RNG1_ROC9         B      15      3      1      1       2      9      1334      22      1
FPix_BmO_D3_BLD4_PNL1_RNG1_ROC10        B      15      3      1      1       2      10     1334      22      2
FPix_BmO_D3_BLD4_PNL1_RNG1_ROC11        B      15      3      1      1       2      11     1334      22      3
FPix_BmO_D3_BLD4_PNL1_RNG1_ROC12        B      15      3      1      1       3      12     1334      22      4
FPix_BmO_D3_BLD4_PNL1_RNG1_ROC13        B      15      3      1      1       3      13     1334      22      5
FPix_BmO_D3_BLD4_PNL1_RNG1_ROC14        B      15      3      1      1       3      14     1334      22      6
FPix_BmO_D3_BLD4_PNL1_RNG1_ROC15        B      15      3      1      1       3      15     1334      22      7
FPix_BmO_D3_BLD3_PNL1_RNG1_ROC0         A      15      3      2      10      0      0      1333      17      0
FPix_BmO_D3_BLD3_PNL1_RNG1_ROC1         A      15      3      2      10      0      1      1333      17      1
FPix_BmO_D3_BLD3_PNL1_RNG1_ROC2         A      15      3      2      10      0      2      1333      17      2
FPix_BmO_D3_BLD3_PNL1_RNG1_ROC3         A      15      3      2      10      0      3      1333      17      3
FPix_BmO_D3_BLD3_PNL1_RNG1_ROC4         A      15      3      2      10      1      4      1333      17      4
FPix_BmO_D3_BLD3_PNL1_RNG1_ROC5         A      15      3      2      10      1      5      1333      17      5
FPix_BmO_D3_BLD3_PNL1_RNG1_ROC6         A      15      3      2      10      1      6      1333      17      6
FPix_BmO_D3_BLD3_PNL1_RNG1_ROC7         A      15      3      2      10      1      7      1333      17      7
FPix_BmO_D3_BLD3_PNL1_RNG1_ROC8         B      15      3      2      10      2      8      1333      18      0
FPix_BmO_D3_BLD3_PNL1_RNG1_ROC9         B      15      3      2      10      2      9      1333      18      1
FPix_BmO_D3_BLD3_PNL1_RNG1_ROC10        B      15      3      2      10      2      10     1333      18      2
FPix_BmO_D3_BLD3_PNL1_RNG1_ROC11        B      15      3      2      10      2      11     1333      18      3
FPix_BmO_D3_BLD3_PNL1_RNG1_ROC12        B      15      3      2      10      3      12     1333      18      4
FPix_BmO_D3_BLD3_PNL1_RNG1_ROC13        B      15      3      2      10      3      13     1333      18      5
FPix_BmO_D3_BLD3_PNL1_RNG1_ROC14        B      15      3      2      10      3      14     1333      18      6
FPix_BmO_D3_BLD3_PNL1_RNG1_ROC15        B      15      3      2      10      3      15     1333      18      7
FPix_BmO_D3_BLD2_PNL1_RNG1_ROC0         A      15      3      2      11      0      0      1332      41      0
FPix_BmO_D3_BLD2_PNL1_RNG1_ROC1         A      15      3      2      11      0      1      1332      41      1
FPix_BmO_D3_BLD2_PNL1_RNG1_ROC2         A      15      3      2      11      0      2      1332      41      2
FPix_BmO_D3_BLD2_PNL1_RNG1_ROC3         A      15      3      2      11      0      3      1332      41      3
FPix_BmO_D3_BLD2_PNL1_RNG1_ROC4         A      15      3      2      11      1      4      1332      41      4
FPix_BmO_D3_BLD2_PNL1_RNG1_ROC5         A      15      3      2      11      1      5      1332      41      5
FPix_BmO_D3_BLD2_PNL1_RNG1_ROC6         A      15      3      2      11      1      6      1332      41      6
FPix_BmO_D3_BLD2_PNL1_RNG1_ROC7         A      15      3      2      11      1      7      1332      41      7
FPix_BmO_D3_BLD2_PNL1_RNG1_ROC8         B      15      3      2      11      2      8      1332      42      0
FPix_BmO_D3_BLD2_PNL1_RNG1_ROC9         B      15      3      2      11      2      9      1332      42      1
FPix_BmO_D3_BLD2_PNL1_RNG1_ROC10        B      15      3      2      11      2      10     1332      42      2
FPix_BmO_D3_BLD2_PNL1_RNG1_ROC11        B      15      3      2      11      2      11     1332      42      3
FPix_BmO_D3_BLD2_PNL1_RNG1_ROC12        B      15      3      2      11      3      12     1332      42      4
FPix_BmO_D3_BLD2_PNL1_RNG1_ROC13        B      15      3      2      11      3      13     1332      42      5
FPix_BmO_D3_BLD2_PNL1_RNG1_ROC14        B      15      3      2      11      3      14     1332      42      6
FPix_BmO_D3_BLD2_PNL1_RNG1_ROC15        B      15      3      2      11      3      15     1332      42      7
FPix_BmO_D3_BLD1_PNL1_RNG1_ROC0         A      15      3      2      12      0      0      1332      17      0
FPix_BmO_D3_BLD1_PNL1_RNG1_ROC1         A      15      3      2      12      0      1      1332      17      1
FPix_BmO_D3_BLD1_PNL1_RNG1_ROC2         A      15      3      2      12      0      2      1332      17      2
FPix_BmO_D3_BLD1_PNL1_RNG1_ROC3         A      15      3      2      12      0      3      1332      17      3
FPix_BmO_D3_BLD1_PNL1_RNG1_ROC4         A      15      3      2      12      1      4      1332      17      4
FPix_BmO_D3_BLD1_PNL1_RNG1_ROC5         A      15      3      2      12      1      5      1332      17      5
FPix_BmO_D3_BLD1_PNL1_RNG1_ROC6         A      15      3      2      12      1      6      1332      17      6
FPix_BmO_D3_BLD1_PNL1_RNG1_ROC7         A      15      3      2      12      1      7      1332      17      7
FPix_BmO_D3_BLD1_PNL1_RNG1_ROC8         B      15      3      2      12      2      8      1332      18      0
FPix_BmO_D3_BLD1_PNL1_RNG1_ROC9         B      15      3      2      12      2      9      1332      18      1
FPix_BmO_D3_BLD1_PNL1_RNG1_ROC10        B      15      3      2      12      2      10     1332      18      2
FPix_BmO_D3_BLD1_PNL1_RNG1_ROC11        B      15      3      2      12      2      11     1332      18      3
FPix_BmO_D3_BLD1_PNL1_RNG1_ROC12        B      15      3      2      12      3      12     1332      18      4
FPix_BmO_D3_BLD1_PNL1_RNG1_ROC13        B      15      3      2      12      3      13     1332      18      5
FPix_BmO_D3_BLD1_PNL1_RNG1_ROC14        B      15      3      2      12      3      14     1332      18      6
FPix_BmO_D3_BLD1_PNL1_RNG1_ROC15        B      15      3      2      12      3      15     1332      18      7
FPix_BmO_D3_BLD17_PNL2_RNG2_ROC0        A      15      4      1      9       0      0      1338      43      0
FPix_BmO_D3_BLD17_PNL2_RNG2_ROC1        A      15      4      1      9       0      1      1338      43      1
FPix_BmO_D3_BLD17_PNL2_RNG2_ROC2        A      15      4      1      9       0      2      1338      43      2
FPix_BmO_D3_BLD17_PNL2_RNG2_ROC3        A      15      4      1      9       0      3      1338      43      3
FPix_BmO_D3_BLD17_PNL2_RNG2_ROC4        A      15      4      1      9       1      4      1338      43      4
FPix_BmO_D3_BLD17_PNL2_RNG2_ROC5        A      15      4      1      9       1      5      1338      43      5
FPix_BmO_D3_BLD17_PNL2_RNG2_ROC6        A      15      4      1      9       1      6      1338      43      6
FPix_BmO_D3_BLD17_PNL2_RNG2_ROC7        A      15      4      1      9       1      7      1338      43      7
FPix_BmO_D3_BLD17_PNL2_RNG2_ROC8        B      15      4      1      9       2      8      1338      44      0
FPix_BmO_D3_BLD17_PNL2_RNG2_ROC9        B      15      4      1      9       2      9      1338      44      1
FPix_BmO_D3_BLD17_PNL2_RNG2_ROC10       B      15      4      1      9       2      10     1338      44      2
FPix_BmO_D3_BLD17_PNL2_RNG2_ROC11       B      15      4      1      9       2      11     1338      44      3
FPix_BmO_D3_BLD17_PNL2_RNG2_ROC12       B      15      4      1      9       3      12     1338      44      4
FPix_BmO_D3_BLD17_PNL2_RNG2_ROC13       B      15      4      1      9       3      13     1338      44      5
FPix_BmO_D3_BLD17_PNL2_RNG2_ROC14       B      15      4      1      9       3      14     1338      44      6
FPix_BmO_D3_BLD17_PNL2_RNG2_ROC15       B      15      4      1      9       3      15     1338      44      7
FPix_BmO_D3_BLD16_PNL2_RNG2_ROC0        A      15      4      1      8       0      0      1338      19      0
FPix_BmO_D3_BLD16_PNL2_RNG2_ROC1        A      15      4      1      8       0      1      1338      19      1
FPix_BmO_D3_BLD16_PNL2_RNG2_ROC2        A      15      4      1      8       0      2      1338      19      2
FPix_BmO_D3_BLD16_PNL2_RNG2_ROC3        A      15      4      1      8       0      3      1338      19      3
FPix_BmO_D3_BLD16_PNL2_RNG2_ROC4        A      15      4      1      8       1      4      1338      19      4
FPix_BmO_D3_BLD16_PNL2_RNG2_ROC5        A      15      4      1      8       1      5      1338      19      5
FPix_BmO_D3_BLD16_PNL2_RNG2_ROC6        A      15      4      1      8       1      6      1338      19      6
FPix_BmO_D3_BLD16_PNL2_RNG2_ROC7        A      15      4      1      8       1      7      1338      19      7
FPix_BmO_D3_BLD16_PNL2_RNG2_ROC8        B      15      4      1      8       2      8      1338      20      0
FPix_BmO_D3_BLD16_PNL2_RNG2_ROC9        B      15      4      1      8       2      9      1338      20      1
FPix_BmO_D3_BLD16_PNL2_RNG2_ROC10       B      15      4      1      8       2      10     1338      20      2
FPix_BmO_D3_BLD16_PNL2_RNG2_ROC11       B      15      4      1      8       2      11     1338      20      3
FPix_BmO_D3_BLD16_PNL2_RNG2_ROC12       B      15      4      1      8       3      12     1338      20      4
FPix_BmO_D3_BLD16_PNL2_RNG2_ROC13       B      15      4      1      8       3      13     1338      20      5
FPix_BmO_D3_BLD16_PNL2_RNG2_ROC14       B      15      4      1      8       3      14     1338      20      6
FPix_BmO_D3_BLD16_PNL2_RNG2_ROC15       B      15      4      1      8       3      15     1338      20      7
FPix_BmO_D3_BLD15_PNL2_RNG2_ROC0        A      15      4      1      7       0      0      1337      43      0
FPix_BmO_D3_BLD15_PNL2_RNG2_ROC1        A      15      4      1      7       0      1      1337      43      1
FPix_BmO_D3_BLD15_PNL2_RNG2_ROC2        A      15      4      1      7       0      2      1337      43      2
FPix_BmO_D3_BLD15_PNL2_RNG2_ROC3        A      15      4      1      7       0      3      1337      43      3
FPix_BmO_D3_BLD15_PNL2_RNG2_ROC4        A      15      4      1      7       1      4      1337      43      4
FPix_BmO_D3_BLD15_PNL2_RNG2_ROC5        A      15      4      1      7       1      5      1337      43      5
FPix_BmO_D3_BLD15_PNL2_RNG2_ROC6        A      15      4      1      7       1      6      1337      43      6
FPix_BmO_D3_BLD15_PNL2_RNG2_ROC7        A      15      4      1      7       1      7      1337      43      7
FPix_BmO_D3_BLD15_PNL2_RNG2_ROC8        B      15      4      1      7       2      8      1337      44      0
FPix_BmO_D3_BLD15_PNL2_RNG2_ROC9        B      15      4      1      7       2      9      1337      44      1
FPix_BmO_D3_BLD15_PNL2_RNG2_ROC10       B      15      4      1      7       2      10     1337      44      2
FPix_BmO_D3_BLD15_PNL2_RNG2_ROC11       B      15      4      1      7       2      11     1337      44      3
FPix_BmO_D3_BLD15_PNL2_RNG2_ROC12       B      15      4      1      7       3      12     1337      44      4
FPix_BmO_D3_BLD15_PNL2_RNG2_ROC13       B      15      4      1      7       3      13     1337      44      5
FPix_BmO_D3_BLD15_PNL2_RNG2_ROC14       B      15      4      1      7       3      14     1337      44      6
FPix_BmO_D3_BLD15_PNL2_RNG2_ROC15       B      15      4      1      7       3      15     1337      44      7
FPix_BmO_D3_BLD14_PNL2_RNG2_ROC0        A      15      4      1      6       0      0      1337      19      0
FPix_BmO_D3_BLD14_PNL2_RNG2_ROC1        A      15      4      1      6       0      1      1337      19      1
FPix_BmO_D3_BLD14_PNL2_RNG2_ROC2        A      15      4      1      6       0      2      1337      19      2
FPix_BmO_D3_BLD14_PNL2_RNG2_ROC3        A      15      4      1      6       0      3      1337      19      3
FPix_BmO_D3_BLD14_PNL2_RNG2_ROC4        A      15      4      1      6       1      4      1337      19      4
FPix_BmO_D3_BLD14_PNL2_RNG2_ROC5        A      15      4      1      6       1      5      1337      19      5
FPix_BmO_D3_BLD14_PNL2_RNG2_ROC6        A      15      4      1      6       1      6      1337      19      6
FPix_BmO_D3_BLD14_PNL2_RNG2_ROC7        A      15      4      1      6       1      7      1337      19      7
FPix_BmO_D3_BLD14_PNL2_RNG2_ROC8        B      15      4      1      6       2      8      1337      20      0
FPix_BmO_D3_BLD14_PNL2_RNG2_ROC9        B      15      4      1      6       2      9      1337      20      1
FPix_BmO_D3_BLD14_PNL2_RNG2_ROC10       B      15      4      1      6       2      10     1337      20      2
FPix_BmO_D3_BLD14_PNL2_RNG2_ROC11       B      15      4      1      6       2      11     1337      20      3
FPix_BmO_D3_BLD14_PNL2_RNG2_ROC12       B      15      4      1      6       3      12     1337      20      4
FPix_BmO_D3_BLD14_PNL2_RNG2_ROC13       B      15      4      1      6       3      13     1337      20      5
FPix_BmO_D3_BLD14_PNL2_RNG2_ROC14       B      15      4      1      6       3      14     1337      20      6
FPix_BmO_D3_BLD14_PNL2_RNG2_ROC15       B      15      4      1      6       3      15     1337      20      7
FPix_BmO_D3_BLD13_PNL2_RNG2_ROC0        A      15      4      2      13      0      0      1337      23      0
FPix_BmO_D3_BLD13_PNL2_RNG2_ROC1        A      15      4      2      13      0      1      1337      23      1
FPix_BmO_D3_BLD13_PNL2_RNG2_ROC2        A      15      4      2      13      0      2      1337      23      2
FPix_BmO_D3_BLD13_PNL2_RNG2_ROC3        A      15      4      2      13      0      3      1337      23      3
FPix_BmO_D3_BLD13_PNL2_RNG2_ROC4        A      15      4      2      13      1      4      1337      23      4
FPix_BmO_D3_BLD13_PNL2_RNG2_ROC5        A      15      4      2      13      1      5      1337      23      5
FPix_BmO_D3_BLD13_PNL2_RNG2_ROC6        A      15      4      2      13      1      6      1337      23      6
FPix_BmO_D3_BLD13_PNL2_RNG2_ROC7        A      15      4      2      13      1      7      1337      23      7
FPix_BmO_D3_BLD13_PNL2_RNG2_ROC8        B      15      4      2      13      2      8      1337      24      0
FPix_BmO_D3_BLD13_PNL2_RNG2_ROC9        B      15      4      2      13      2      9      1337      24      1
FPix_BmO_D3_BLD13_PNL2_RNG2_ROC10       B      15      4      2      13      2      10     1337      24      2
FPix_BmO_D3_BLD13_PNL2_RNG2_ROC11       B      15      4      2      13      2      11     1337      24      3
FPix_BmO_D3_BLD13_PNL2_RNG2_ROC12       B      15      4      2      13      3      12     1337      24      4
FPix_BmO_D3_BLD13_PNL2_RNG2_ROC13       B      15      4      2      13      3      13     1337      24      5
FPix_BmO_D3_BLD13_PNL2_RNG2_ROC14       B      15      4      2      13      3      14     1337      24      6
FPix_BmO_D3_BLD13_PNL2_RNG2_ROC15       B      15      4      2      13      3      15     1337      24      7
FPix_BmO_D3_BLD12_PNL2_RNG2_ROC0        A      15      4      2      12      0      0      1336      47      0
FPix_BmO_D3_BLD12_PNL2_RNG2_ROC1        A      15      4      2      12      0      1      1336      47      1
FPix_BmO_D3_BLD12_PNL2_RNG2_ROC2        A      15      4      2      12      0      2      1336      47      2
FPix_BmO_D3_BLD12_PNL2_RNG2_ROC3        A      15      4      2      12      0      3      1336      47      3
FPix_BmO_D3_BLD12_PNL2_RNG2_ROC4        A      15      4      2      12      1      4      1336      47      4
FPix_BmO_D3_BLD12_PNL2_RNG2_ROC5        A      15      4      2      12      1      5      1336      47      5
FPix_BmO_D3_BLD12_PNL2_RNG2_ROC6        A      15      4      2      12      1      6      1336      47      6
FPix_BmO_D3_BLD12_PNL2_RNG2_ROC7        A      15      4      2      12      1      7      1336      47      7
FPix_BmO_D3_BLD12_PNL2_RNG2_ROC8        B      15      4      2      12      2      8      1336      48      0
FPix_BmO_D3_BLD12_PNL2_RNG2_ROC9        B      15      4      2      12      2      9      1336      48      1
FPix_BmO_D3_BLD12_PNL2_RNG2_ROC10       B      15      4      2      12      2      10     1336      48      2
